image_path,source_dataset,source_label,true_label,true_index,pred_label,pred_index,confidence,max_logit,energy,prob_cardboard,prob_glass,prob_metal,prob_paper,prob_plastic,is_correct,prediction_matches_source_label,uncertainty_score,probability_margin,uncertainty_band,selection_reason,human_review_status,human_observation,reviewed_label,reviewed_action,reviewer_notes,active_learning_rank
ml\data\raw\trashbox\paper\paper 1612.jpg,trashbox,paper,paper,3,cardboard,0,0.698923647403717,6.463938236236572,-6.822152137756348,0.698923647403717,1.3494012591763749e-06,5.67255756322993e-06,3.716354331118055e-05,0.3010322153568268,false,false,0.30107635259628296,0.39789143204689026,high_uncertainty,low_confidence_candidate,pending_review,,,,,985
ml\data\raw\trashbox\glass\glass 2101.jpg,trashbox,glass,glass,1,paper,3,0.6990380883216858,3.3436455726623535,-3.701695680618286,0.00028187409043312073,0.19298146665096283,0.10704095661640167,0.6990380883216858,0.0006576264859177172,false,false,0.3009619116783142,0.506056621670723,high_uncertainty,low_confidence_candidate,pending_review,,,,,986
ml\data\raw\trashbox\paper\paper 1943.jpg,trashbox,paper,paper,3,paper,3,0.6991463303565979,3.8346855640411377,-4.192580699920654,0.2888730466365814,0.0004104445979464799,0.011230219155550003,0.6991463303565979,0.0003399059933144599,true,true,0.3008536696434021,0.4102732837200165,high_uncertainty,low_confidence_candidate,pending_review,,,,,987
ml\data\raw\trashbox\glass\glass 1335.jpg,trashbox,glass,glass,1,glass,1,0.6994276642799377,6.2478156089782715,-6.605308532714844,6.612795004912186e-07,0.6994276642799377,5.5887348935357295e-06,0.0004602041735779494,0.30010586977005005,true,true,0.30057233572006226,0.3993217945098877,high_uncertainty,low_confidence_candidate,pending_review,,,,,988
ml\data\raw\trashbox\cardboard\cardboard 1824.jpg,trashbox,cardboard,cardboard,0,cardboard,0,0.6998197436332703,5.848021984100342,-6.204954624176025,0.6998197436332703,3.049099404961453e-06,3.928081787307747e-05,0.2997661232948303,0.0003717404033523053,true,true,0.30018025636672974,0.40005362033843994,high_uncertainty,low_confidence_candidate,pending_review,,,,,989
ml\data\raw\trashbox\metal\metal 1068.jpg,trashbox,metal,metal,2,glass,1,0.6998236179351807,4.921047210693359,-5.2779741287231445,1.5854687944738544e-06,0.6998236179351807,0.11906647682189941,2.5176666895276867e-05,0.1810830682516098,false,false,0.30017638206481934,0.5187405496835709,high_uncertainty,low_confidence_candidate,pending_review,,,,,990
ml\data\raw\trashbox\plastic\plastic 2090.jpg,trashbox,plastic,plastic,4,paper,3,0.7004998922348022,6.3318400382995605,-6.687801361083984,0.29879826307296753,0.0006986434455029666,1.9932556369894883e-06,0.7004998922348022,1.2389314179017674e-06,false,false,0.29950010776519775,0.4017016291618347,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,991
ml\data\raw\trashbox\plastic\plastic 1831.jpg,trashbox,plastic,plastic,4,metal,2,0.7013883590698242,4.19727897644043,-4.551972389221191,1.2601117305166554e-05,0.008912119083106518,0.7013883590698242,0.003558961907401681,0.2861279845237732,false,false,0.2986116409301758,0.415260374546051,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,992
ml\data\raw\trashbox\metal\metal 420.jpg,trashbox,metal,metal,2,paper,3,0.7023957967758179,4.951523303985596,-5.304781436920166,0.28408125042915344,6.975995802349644e-06,0.01350769866257906,0.7023957967758179,8.344301932083908e-06,false,false,0.29760420322418213,0.41831454634666443,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,993
ml\data\raw\trashbox\paper\paper 303.jpg,trashbox,paper,paper,3,plastic,4,0.7031909227371216,3.0429611206054688,-3.395087957382202,0.00030177380540408194,0.04297614097595215,0.24146656692028046,0.012064558453857899,0.7031909227371216,false,false,0.2968090772628784,0.4617243558168411,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,994
ml\data\raw\trashbox\plastic\plastic 324.jpg,trashbox,plastic,plastic,4,cardboard,0,0.7038151621818542,2.4390788078308105,-2.790318250656128,0.7038151621818542,0.02287234179675579,0.2441600263118744,0.00718573248013854,0.02196679078042507,false,false,0.29618483781814575,0.45965513586997986,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,995
ml\data\raw\trashbox\metal\metal 746.jpg,trashbox,metal,metal,2,cardboard,0,0.7040212750434875,6.14773416519165,-6.49868106842041,0.7040212750434875,1.3190531333862054e-08,9.91964916465804e-05,0.2956296503543854,0.0002498876128811389,false,false,0.29597872495651245,0.4083916246891022,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,996
ml\data\raw\trashbox\cardboard\cardboard 1750.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7041201591491699,7.205147743225098,-7.5559539794921875,0.2958708703517914,2.4671144274179824e-06,5.45695820619585e-06,0.7041201591491699,1.0473712563907611e-06,false,false,0.2958798408508301,0.40824928879737854,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,997
ml\data\raw\trashbox\metal\metal 664.jpg,trashbox,metal,metal,2,cardboard,0,0.7044723033905029,3.9488182067871094,-4.299124717712402,0.7044723033905029,0.00029712950345128775,0.00399257056415081,0.0005273910937830806,0.2907106280326843,false,false,0.29552769660949707,0.4137616753578186,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,998
ml\data\raw\trashbox\cardboard\cardboard 1018.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7046117186546326,4.705628395080566,-5.055737018585205,0.2885221838951111,8.149271707225125e-06,0.00014563833246938884,0.7046117186546326,0.006712303962558508,false,false,0.29538828134536743,0.4160895347595215,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,999
ml\data\raw\trashbox\paper\paper 643.jpg,trashbox,paper,paper,3,plastic,4,0.7046427130699158,4.040339469909668,-4.390403747558594,0.00011782707588281482,0.000554592814296484,0.27935677766799927,0.015328106470406055,0.7046427130699158,false,false,0.29535728693008423,0.4252859354019165,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1000
ml\data\raw\trashbox\paper\paper 1926.jpg,trashbox,paper,paper,3,cardboard,0,0.7047759890556335,3.5918900966644287,-3.941765308380127,0.7047759890556335,0.005539132282137871,2.4022234356380068e-05,0.2755875289440155,0.014073359780013561,false,false,0.29522401094436646,0.42918846011161804,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1001
ml\data\raw\trashbox\cardboard\cardboard 531.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7049583196640015,8.798990249633789,-9.14860725402832,0.29504066705703735,2.1148440776386224e-09,7.37094524083659e-07,0.7049583196640015,3.10936087544178e-07,false,false,0.29504168033599854,0.4099176526069641,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1002
ml\data\raw\trashbox\plastic\plastic 1318.jpg,trashbox,plastic,plastic,4,metal,2,0.7057936191558838,3.8189074993133545,-4.16733980178833,0.00016625560238026083,0.0008581417496316135,0.7057936191558838,0.015412600710988045,0.2777693569660187,false,false,0.2942063808441162,0.4280242621898651,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1003
ml\data\raw\trashbox\plastic\plastic 1967.jpg,trashbox,plastic,plastic,4,metal,2,0.7063670754432678,3.082770347595215,-3.4303905963897705,0.0002953762887045741,0.0363754965364933,0.7063670754432678,0.006020980887115002,0.25094103813171387,false,false,0.2936329245567322,0.45542603731155396,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1004
ml\data\raw\trashbox\paper\paper 2090.jpg,trashbox,paper,paper,3,cardboard,0,0.7066381573677063,3.0713086128234863,-3.4185452461242676,0.7066381573677063,0.0008816039189696312,0.030189158394932747,0.2555931508541107,0.006697892677038908,false,false,0.2933618426322937,0.4510450065135956,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1005
ml\data\raw\trashbox\paper\paper 505.jpg,trashbox,paper,paper,3,glass,1,0.7068723440170288,2.5948612689971924,-2.9417665004730225,0.13979248702526093,0.7068723440170288,0.004601085092872381,0.14780668914318085,0.0009274640469811857,false,false,0.2931276559829712,0.559065654873848,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1006
ml\data\raw\trashbox\plastic\plastic 71.jpg,trashbox,plastic,plastic,4,glass,1,0.706997811794281,2.1122004985809326,-2.458928108215332,0.10014783591032028,0.706997811794281,0.0029944933485239744,0.05770491808652878,0.13215501606464386,false,false,0.293002188205719,0.5748427957296371,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1007
ml\data\raw\trashbox\plastic\plastic 2315.jpg,trashbox,plastic,plastic,4,metal,2,0.7070111036300659,3.125887870788574,-3.4725968837738037,0.008757772855460644,0.011509153060615063,0.7070111036300659,0.001902123331092298,0.27081990242004395,false,false,0.2929888963699341,0.436191201210022,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1008
ml\data\raw\trashbox\glass\glass 2350.jpg,trashbox,glass,glass,1,metal,2,0.707108736038208,3.6957178115844727,-4.042288780212402,1.4884496522427071e-05,0.17761868238449097,0.707108736038208,0.00196596747264266,0.11329164355993271,false,false,0.292891263961792,0.529490053653717,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1009
ml\data\raw\trashbox\glass\glass 1079.jpg,trashbox,glass,glass,1,metal,2,0.7079598307609558,2.27714467048645,-2.6225125789642334,0.19166050851345062,0.007186354603618383,0.7079598307609558,0.01850419119000435,0.07468914985656738,false,false,0.2920401692390442,0.5162993222475052,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1010
ml\data\raw\trashbox\plastic\plastic 2612.jpg,trashbox,plastic,plastic,4,glass,1,0.7081692814826965,5.663737773895264,-6.008810043334961,6.676079351564113e-07,0.7081692814826965,0.0020774875301867723,8.175610128091648e-05,0.28967082500457764,false,false,0.29183071851730347,0.4184984564781189,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1011
ml\data\raw\trashbox\paper\paper 1125.jpg,trashbox,paper,paper,3,plastic,4,0.7090261578559875,2.0941123962402344,-2.4379754066467285,0.021123839542269707,0.03879018872976303,0.22244693338871002,0.008612885139882565,0.7090261578559875,false,false,0.29097384214401245,0.4865792244672775,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1012
ml\data\raw\trashbox\metal\metal 261.jpg,trashbox,metal,metal,2,cardboard,0,0.7092301249504089,7.463295936584473,-7.806870937347412,0.7092301249504089,2.681419530858875e-08,0.0028705690056085587,0.28789928555488586,1.0117090498695802e-09,false,false,0.29076987504959106,0.42133083939552307,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1013
ml\data\raw\trashbox\metal\metal 187.jpg,trashbox,metal,metal,2,paper,3,0.70932537317276,2.0477750301361084,-2.3912160396575928,0.10185831040143967,0.09033866226673126,0.09581846743822098,0.70932537317276,0.002659170888364315,false,false,0.29067462682724,0.6074670627713203,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1014
ml\data\raw\trashbox\plastic\plastic 1647.jpg,trashbox,plastic,plastic,4,cardboard,0,0.7096477150917053,1.8208166360855103,-2.1638033390045166,0.7096477150917053,0.12032131850719452,0.039590559899806976,0.08423697203397751,0.04620346799492836,false,false,0.2903522849082947,0.5893263965845108,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1015
ml\data\raw\trashbox\cardboard\cardboard 1355.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7098346948623657,5.221763610839844,-5.564486503601074,0.2893618643283844,0.000712271430529654,8.425001578871161e-05,0.7098346948623657,6.987866527197184e-06,false,false,0.2901653051376343,0.4204728305339813,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1016
ml\data\raw\trashbox\plastic\plastic 1776.jpg,trashbox,plastic,plastic,4,metal,2,0.7100812792778015,3.588284730911255,-3.9306604862213135,0.004725034814327955,0.0030913888476788998,0.7100812792778015,0.28156694769859314,0.0005352802691049874,false,false,0.2899187207221985,0.4285143315792084,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1017
ml\data\raw\trashbox\metal\metal 2077.jpg,trashbox,metal,metal,2,plastic,4,0.71052485704422,7.543022155761719,-7.884773254394531,0.00024250667775049806,3.5344545068483058e-09,0.289231538772583,1.1198258107469883e-06,0.71052485704422,false,false,0.28947514295578003,0.42129331827163696,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1018
ml\data\raw\trashbox\metal\metal 243.jpg,trashbox,metal,metal,2,cardboard,0,0.710899829864502,2.373872756958008,-2.7150964736938477,0.710899829864502,0.15173576772212982,0.08183709532022476,0.054226599633693695,0.0013006925582885742,false,false,0.28910017013549805,0.5591640621423721,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1019
ml\data\raw\trashbox\metal\metal 1452.jpg,trashbox,metal,metal,2,plastic,4,0.7122174501419067,4.989944934844971,-5.329317092895508,1.4271595318859909e-05,0.0013977212365716696,0.28611958026885986,0.00025097871548496187,0.7122174501419067,false,false,0.28778254985809326,0.4260978698730469,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1020
ml\data\raw\trashbox\cardboard\cardboard 1617.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7125301361083984,4.915165901184082,-5.254098892211914,0.2845456600189209,0.00011500743858050555,0.0027624722570180893,0.7125301361083984,4.6689219743711874e-05,false,false,0.28746986389160156,0.42798447608947754,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1021
ml\data\raw\trashbox\plastic\plastic 1452.jpg,trashbox,plastic,plastic,4,metal,2,0.7125598788261414,3.557725429534912,-3.8966166973114014,0.0010232956847175956,0.09771908074617386,0.7125598788261414,0.00017607353220228106,0.18852168321609497,false,false,0.28744012117385864,0.5240381956100464,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1022
ml\data\raw\trashbox\cardboard\cardboard 1651.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7133746147155762,7.257833480834961,-7.595582008361816,0.28657448291778564,5.012740075471811e-05,2.3235384105646517e-07,0.7133746147155762,5.972489702799066e-07,false,false,0.28662538528442383,0.4268001317977905,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1023
ml\data\raw\trashbox\plastic\plastic 192.jpg,trashbox,plastic,plastic,4,metal,2,0.7137166857719421,3.9297029972076416,-4.266972064971924,0.0006791315390728414,0.28211772441864014,0.7137166857719421,0.0005746979149989784,0.0029117208905518055,false,false,0.28628331422805786,0.431598961353302,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1024
ml\data\raw\trashbox\paper\paper 1552.jpg,trashbox,paper,paper,3,cardboard,0,0.714569091796875,2.4244143962860107,-2.7604899406433105,0.714569091796875,0.0031202505342662334,0.15567557513713837,0.050826989114284515,0.075808085501194,false,false,0.285430908203125,0.5588935166597366,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1025
ml\data\raw\trashbox\plastic\plastic 601.jpg,trashbox,plastic,plastic,4,cardboard,0,0.7147262692451477,2.759161949157715,-3.095017671585083,0.7147262692451477,0.00039486668538302183,0.032970134168863297,0.030240550637245178,0.22166822850704193,false,false,0.2852737307548523,0.4930580407381058,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1026
ml\data\raw\trashbox\cardboard\cardboard 1525.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7155294418334961,6.968053340911865,-7.302785873413086,0.2844175696372986,3.388715867913561e-07,3.6815981729887426e-06,0.7155294418334961,4.903239096165635e-05,false,false,0.2844705581665039,0.4311118721961975,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1027
ml\data\raw\trashbox\metal\metal 424.jpg,trashbox,metal,metal,2,glass,1,0.7157663106918335,3.161552906036377,-3.4959545135498047,0.0013680885313078761,0.7157663106918335,0.272678405046463,0.004202862270176411,0.005984347779303789,false,false,0.2842336893081665,0.4430879056453705,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1028
ml\data\raw\trashbox\plastic\plastic 1982.jpg,trashbox,plastic,plastic,4,metal,2,0.715806245803833,4.08560037612915,-4.419946193695068,0.003465809393674135,8.779253403190523e-05,0.715806245803833,0.0008131187059916556,0.2798270583152771,false,false,0.284193754196167,0.4359791874885559,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1029
ml\data\raw\trashbox\glass\glass 1559.jpg,trashbox,glass,glass,1,cardboard,0,0.716133713722229,2.4947142601013184,-2.8286025524139404,0.716133713722229,0.019117208197712898,0.1744731217622757,0.0032046909909695387,0.0870712548494339,false,false,0.283866286277771,0.5416605919599533,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1030
ml\data\raw\trashbox\plastic\plastic 8.jpg,trashbox,plastic,plastic,4,metal,2,0.7166478633880615,2.0676708221435547,-2.400841474533081,0.026906387880444527,0.0531100369989872,0.7166478633880615,0.012035278603434563,0.19130045175552368,false,false,0.2833521366119385,0.5253474116325378,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1031
ml\data\raw\trashbox\plastic\plastic 365.jpg,trashbox,plastic,plastic,4,glass,1,0.7169996500015259,1.8847930431365967,-2.217473030090332,0.05491920933127403,0.7169996500015259,0.03244159370660782,0.02727319672703743,0.16836629807949066,false,false,0.2830003499984741,0.5486333519220352,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1032
ml\data\raw\trashbox\glass\glass 826.jpg,trashbox,glass,glass,1,plastic,4,0.7178020477294922,2.9167282581329346,-3.2482895851135254,0.00857529416680336,0.204127237200737,0.06903804838657379,0.0004574122140184045,0.7178020477294922,false,false,0.2821979522705078,0.5136748105287552,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1033
ml\data\raw\trashbox\glass\glass 894.jpg,trashbox,glass,glass,1,plastic,4,0.7178020477294922,2.9167282581329346,-3.2482895851135254,0.00857529416680336,0.204127237200737,0.06903804838657379,0.0004574122140184045,0.7178020477294922,false,false,0.2821979522705078,0.5136748105287552,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1034
ml\data\raw\trashbox\metal\metal 1476.jpg,trashbox,metal,metal,2,cardboard,0,0.7181820273399353,2.543268918991089,-2.8743011951446533,0.7181820273399353,0.03967888653278351,0.04137310013175011,0.0006647316040471196,0.20010124146938324,false,false,0.2818179726600647,0.5180807858705521,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1035
ml\data\raw\trashbox\paper\paper 1310.jpg,trashbox,paper,paper,3,cardboard,0,0.7184827327728271,5.556179523468018,-5.88679313659668,0.7184827327728271,2.603335929052264e-07,2.7097814381704666e-05,0.006054340861737728,0.27543559670448303,false,false,0.28151726722717285,0.4430471360683441,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1036
ml\data\raw\trashbox\metal\metal 2573.jpg,trashbox,metal,metal,2,plastic,4,0.7186804413795471,7.360306262969971,-7.69064474105835,0.2812463939189911,2.0989769922152846e-08,7.171713514253497e-05,1.4625063613493694e-06,0.7186804413795471,false,false,0.2813195586204529,0.43743404746055603,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1037
ml\data\raw\trashbox\cardboard\cardboard 1209.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7197369337081909,6.000776767730713,-6.329646110534668,0.28000980615615845,1.1275371434749104e-05,4.928852831653785e-06,0.7197369337081909,0.0002370871661696583,false,false,0.2802630662918091,0.43972712755203247,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1038
ml\data\raw\trashbox\plastic\plastic 2574.jpg,trashbox,plastic,plastic,4,glass,1,0.7214917540550232,5.009031772613525,-5.335465908050537,1.7849615687737241e-06,0.7214917540550232,0.2112334817647934,1.9191646060789935e-05,0.06725379079580307,false,false,0.2785082459449768,0.5102582722902298,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1039
ml\data\raw\trashbox\plastic\plastic 1003.jpg,trashbox,plastic,plastic,4,cardboard,0,0.7216920852661133,5.775190830230713,-6.10134744644165,0.7216920852661133,5.112135113449767e-06,7.066170655889437e-05,0.27790334820747375,0.0003288093430455774,false,false,0.2783079147338867,0.4437887370586395,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1040
ml\data\raw\trashbox\glass\glass 2249.jpg,trashbox,glass,glass,1,plastic,4,0.7220538258552551,5.476479530334473,-5.802134990692139,1.0799259086979873e-07,0.005732113961130381,0.27207285165786743,0.00014113403449300677,0.7220538258552551,false,false,0.2779461741447449,0.4499809741973877,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1041
ml\data\raw\trashbox\glass\glass 1783.jpg,trashbox,glass,glass,1,plastic,4,0.7221640348434448,6.535629749298096,-6.861132621765137,1.359537236567121e-06,0.2774629592895508,0.00037066586082801223,9.952697155313217e-07,0.7221640348434448,false,false,0.2778359651565552,0.44470107555389404,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1042
ml\data\raw\trashbox\plastic\plastic 2047.jpg,trashbox,plastic,plastic,4,cardboard,0,0.7221941947937012,4.203909873962402,-4.52937126159668,0.7221941947937012,0.07142481952905655,0.00099215900991112,0.2053830325603485,5.856496500200592e-06,false,false,0.27780580520629883,0.5168111622333527,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1043
ml\data\raw\trashbox\plastic\plastic 178.jpg,trashbox,plastic,plastic,4,metal,2,0.722516655921936,2.5509276390075684,-2.8759424686431885,0.012531143613159657,0.04868988320231438,0.722516655921936,0.004489346873015165,0.21177294850349426,false,false,0.27748334407806396,0.5107437074184418,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1044
ml\data\raw\trashbox\paper\paper 1222.jpg,trashbox,paper,paper,3,cardboard,0,0.7225416302680969,5.969484806060791,-6.294465065002441,0.7225416302680969,1.8198093698629236e-07,0.2708887755870819,9.384440090798307e-06,0.006560014560818672,false,false,0.2774583697319031,0.451652854681015,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1045
ml\data\raw\trashbox\cardboard\cardboard 632.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7243515849113464,2.6517398357391357,-2.9742181301116943,0.051300689578056335,0.216197669506073,0.002091886941343546,0.7243515849113464,0.006058122962713242,false,false,0.27564841508865356,0.5081539154052734,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1046
ml\data\raw\trashbox\cardboard\cardboard 617.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7243515849113464,2.6517398357391357,-2.9742181301116943,0.051300689578056335,0.216197669506073,0.002091886941343546,0.7243515849113464,0.006058122962713242,false,false,0.27564841508865356,0.5081539154052734,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1047
ml\data\raw\trashbox\plastic\plastic 2535.jpg,trashbox,plastic,plastic,4,glass,1,0.7245588898658752,3.136815071105957,-3.4590072631835938,0.2455604076385498,0.7245588898658752,0.0004977951175533235,0.01928960531949997,0.010093363001942635,false,false,0.27544111013412476,0.47899848222732544,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1048
ml\data\raw\trashbox\plastic\plastic 1084.jpg,trashbox,plastic,plastic,4,metal,2,0.7249318361282349,1.906181812286377,-2.2278594970703125,0.11288274824619293,0.0628964900970459,0.7249318361282349,0.008811303414404392,0.09047757834196091,false,false,0.27506816387176514,0.6120490878820419,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1049
ml\data\raw\trashbox\cardboard\cardboard 1858.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7255895733833313,6.78715181350708,-7.107922554016113,0.274396687746048,2.9261705094540957e-06,4.386385171528673e-06,0.7255895733833313,6.421978923754068e-06,false,false,0.2744104266166687,0.4511928856372833,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1050
ml\data\raw\trashbox\paper\paper 677.jpg,trashbox,paper,paper,3,cardboard,0,0.7258416414260864,4.114461898803711,-4.434885501861572,0.7258416414260864,2.4369566745008342e-05,0.01837114989757538,0.0004953570896759629,0.2552673816680908,false,false,0.2741583585739136,0.4705742597579956,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1051
ml\data\raw\trashbox\glass\glass 1613.jpg,trashbox,glass,glass,1,plastic,4,0.7259244918823242,6.543209552764893,-6.863518714904785,4.643740965093457e-07,0.2737501561641693,0.00031821371521800756,6.734618182235863e-06,0.7259244918823242,false,false,0.2740755081176758,0.4521743357181549,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1052
ml\data\raw\trashbox\paper\paper 845.jpg,trashbox,paper,paper,3,cardboard,0,0.7260102033615112,2.943920135498047,-3.264111280441284,0.7260102033615112,0.00013399624731391668,0.12411820143461227,0.09531449526548386,0.05442304536700249,false,false,0.27398979663848877,0.601892001926899,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1053
ml\data\raw\trashbox\plastic\plastic 459.jpg,trashbox,plastic,plastic,4,metal,2,0.7262806296348572,1.9692771434783936,-2.289095878601074,0.025744205340743065,0.032967276871204376,0.7262806296348572,0.03730452060699463,0.17770333588123322,false,false,0.2737193703651428,0.548577293753624,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1054
ml\data\raw\trashbox\plastic\plastic 76.jpg,trashbox,plastic,plastic,4,glass,1,0.7266309857368469,3.0735485553741455,-3.392885208129883,0.12906502187252045,0.7266309857368469,3.9270900742849335e-05,0.018949318677186966,0.12531541287899017,false,false,0.2733690142631531,0.5975659638643265,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1055
ml\data\raw\trashbox\paper\paper 1820.jpg,trashbox,paper,paper,3,cardboard,0,0.7271474599838257,5.284921169281006,-5.603547096252441,0.7271474599838257,3.3467269531683996e-05,0.00028644833946600556,0.27240362763404846,0.00012896550470031798,false,false,0.2728525400161743,0.4547438323497772,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1056
ml\data\raw\trashbox\cardboard\cardboard 1728.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7277035117149353,6.238942623138428,-6.556804180145264,0.2722153663635254,5.932593921897933e-05,1.119629473578243e-06,0.7277035117149353,2.06838649319252e-05,false,false,0.2722964882850647,0.4554881453514099,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1057
ml\data\raw\trashbox\plastic\plastic 2300.jpg,trashbox,plastic,plastic,4,cardboard,0,0.7317726016044617,3.3966755867004395,-3.708961009979248,0.7317726016044617,0.00010465995728736743,0.005079728551208973,0.15182806551456451,0.11121489852666855,false,false,0.26822739839553833,0.5799445360898972,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1058
ml\data\raw\trashbox\metal\metal 517.jpg,trashbox,metal,metal,2,glass,1,0.733339786529541,3.0382840633392334,-3.3484301567077637,0.0009920761222019792,0.733339786529541,0.002070267917588353,0.19018641114234924,0.07341145724058151,false,false,0.266660213470459,0.5431533753871918,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1059
ml\data\raw\trashbox\cardboard\cardboard 1604.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7342758178710938,10.123598098754883,-10.43246841430664,0.2657238841056824,1.599828465259634e-07,1.3884843497180555e-07,0.7342758178710938,4.2057104326920225e-11,false,false,0.26572418212890625,0.4685519337654114,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1060
ml\data\raw\trashbox\paper\paper 574.jpg,trashbox,paper,paper,3,plastic,4,0.7344129681587219,6.097108840942383,-6.405792713165283,3.0684932426083833e-06,1.1640929187706206e-05,0.2647814154624939,0.0007908957777544856,0.7344129681587219,false,false,0.2655870318412781,0.469631552696228,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1061
ml\data\raw\trashbox\plastic\plastic 162.jpg,trashbox,plastic,plastic,4,glass,1,0.7344767451286316,2.940706729888916,-3.2493035793304443,0.004976279567927122,0.7344767451286316,0.0016408876981586218,0.01331398170441389,0.24559207260608673,false,false,0.2655232548713684,0.48888467252254486,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1062
ml\data\raw\trashbox\cardboard\cardboard 2068.jpg,trashbox,cardboard,cardboard,0,paper,3,0.7346746921539307,7.749669075012207,-8.05799674987793,0.26531413197517395,1.204613226946094e-07,1.0347906936658546e-05,0.7346746921539307,7.743203127574816e-07,false,false,0.26532530784606934,0.4693605601787567,medium_uncertainty,confident_wrong_candidate,pending_review,,,,,1063
