source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes,split,active_learning_stage,review_id,human_observation,reviewed_label,reviewed_action,reviewer_notes
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_166.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_192.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_358.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_321.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_35.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_635.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_315.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1063.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_472.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard156.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_455.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_454.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_65.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_660.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1667.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_23.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1225.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1340.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_334.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1395.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard176.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_813.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_936.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_234.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_569.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1633.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1051.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper328.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_180.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic158.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1343.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_968.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_755.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_434.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_220.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_354.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_546.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1016.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_907.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_491.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_380.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_313.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1227.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_307.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_178.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_28.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_757.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_711.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_453.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_52.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass360.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1336.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_879.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_892.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_94.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1061.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1070.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_475.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1719.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_297.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_146.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_315.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_30.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1070.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_452.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic128.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_325.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_272.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_945.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_275.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_307.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper43.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic9.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_68.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_69.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_477.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_819.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1182.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_757.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic321.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1008.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_580.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1222.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_91.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard384.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1383.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_70.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_168.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic148.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_545.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_252.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_642.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1005.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_397.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass13.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1379.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal301.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass326.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_448.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_362.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper171.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1363.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_716.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper296.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_365.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_564.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_170.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_436.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal177.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic355.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_338.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal152.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard249.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_291.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_637.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_813.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic254.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_765.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper249.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_285.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_308.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal167.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_379.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic24.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_504.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1585.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1233.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_444.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_607.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_422.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_598.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1333.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1095.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_149.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal186.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_310.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_226.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_285.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard107.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1683.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_417.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_84.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_528.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_230.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic475.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1152.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal162.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1668.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_749.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1043.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_703.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_447.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1210.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_209.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_758.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_172.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_319.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_19.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_362.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic469.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/glass/glass351.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_357.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard75.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1072.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic454.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1217.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_193.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_698.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1212.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_395.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1188.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_241.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_807.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_517.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1217.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_266.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_575.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_430.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper281.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_459.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic173.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1025.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_654.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Cardboard/Cardboard_422.jpg,cardboard,cardboard,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic371.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper279.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_763.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_154.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_437.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1276.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_367.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_540.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_264.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_856.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_613.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_532.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_27.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard365.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/cardboard/cardboard172.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1052.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper538.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1187.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic25.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_96.jpg,glass,glass,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_705.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Metal/Metal_652.jpg,metal,metal,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/plastic/plastic320.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Plastic/Plastic_778.jpg,plastic,plastic,known,true,Known 5-class label if present,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Glass/Glass_115.jpg,glass,glass,known,true,Known 5-class label if present,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper472.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1238.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1080.jpg,plastic,plastic,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/paper/paper464.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1093.jpg,paper,paper,known,true,Known 5-class label,known_train,,,,,,
realwaste,ml/data/raw/realwaste/Paper/Paper_222.jpg,paper,paper,known,true,Known 5-class label if present,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_640.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_225.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,,,,,,
trashnet,ml/data/raw/trashnet/metal/metal355.jpg,metal,metal,known,true,Known 5-class label,known_train,,,,,,
