source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes,split,active_learning_stage,candidate_pool_role,review_status,human_review_label,human_review_action,reviewer_notes
garbage_v2,ml/data/raw/garbage_v2/glass/glass_839.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_759.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_241.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_50.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_74.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1649.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_87.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_365.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_305.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_581.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_299.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_414.jpg,metal,metal,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_782.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1150.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_279.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_832.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1211.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_103.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_291.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_835.jpg,metal,metal,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1543.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_134.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1268.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_910.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_524.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_355.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_920.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1164.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_409.jpg,metal,metal,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_535.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1054.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_26.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_125.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1147.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1308.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1319.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1134.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_675.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1347.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1110.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_299.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_814.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_274.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_24.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1307.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1005.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_388.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1236.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_277.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_997.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_742.jpg,metal,metal,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_79.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1697.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_739.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_896.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_745.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_93.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_1219.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1475.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_152.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1044.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_785.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_716.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_190.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_220.jpg,metal,metal,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_618.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_815.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_644.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_73.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1036.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1167.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_524.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_396.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1115.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_438.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_948.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_231.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1661.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1215.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_810.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1365.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_384.jpg,metal,metal,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_998.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_38.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1391.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_301.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_705.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_783.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1281.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_198.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_447.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1057.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_371.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1246.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_213.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1115.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_218.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_791.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1372.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_999.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_38.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_832.jpg,metal,metal,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_117.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_401.jpg,metal,metal,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_717.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1316.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_266.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1160.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_567.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_65.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_843.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1089.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_7.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_46.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1169.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1176.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_441.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_15.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_1596.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1202.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1010.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_870.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_682.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/metal/metal_754.jpg,metal,metal,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/glass/glass_804.jpg,glass,glass,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/paper/paper_291.jpg,paper,paper,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_288.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_239.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1225.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1464.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_274.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/plastic/plastic_1353.jpg,plastic,plastic,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
garbage_v2,ml/data/raw/garbage_v2/cardboard/cardboard_1002.jpg,cardboard,cardboard,known,true,Known 5-class label,known_train,stage_02_after_trashnet_realwaste,garbage_v2_known_candidate_pool,pending_model_scoring,,,
