sample_id,source_dataset,source_split,image_path,original_label,fine_label,coarse_label,is_known,usage,license_notes
trashnet_000732,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass395.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000733,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass396.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000734,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass397.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000735,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass398.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000736,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass399.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000737,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass4.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000738,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass40.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000739,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass400.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000740,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass401.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000741,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass402.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000742,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass403.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000743,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass404.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000744,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass405.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000745,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass406.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000746,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass407.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000747,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass408.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000748,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass409.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000749,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass41.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000750,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass410.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000751,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass411.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000752,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass412.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000753,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass413.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000754,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass414.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000755,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass415.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000756,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass416.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000757,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass417.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000758,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass418.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000759,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass419.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000760,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass42.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000761,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass420.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000762,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass421.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000763,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass422.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000764,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass423.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000765,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass424.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000766,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass425.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000767,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass426.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000768,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass427.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000769,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass428.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000770,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass429.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000771,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass43.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000772,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass430.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000773,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass431.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000774,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass432.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000775,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass433.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000776,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass434.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000777,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass435.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000778,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass436.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000779,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass437.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000780,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass438.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000781,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass439.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000782,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass44.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000783,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass440.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000784,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass441.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000785,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass442.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000786,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass443.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000787,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass444.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000788,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass445.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000789,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass446.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000790,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass447.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000791,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass448.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000792,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass449.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000793,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass45.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000794,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass450.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000795,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass451.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000796,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass452.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000797,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass453.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000798,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass454.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000799,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass455.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000800,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass456.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000801,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass457.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000802,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass458.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000803,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass459.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000804,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass46.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000805,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass460.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000806,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass461.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000807,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass462.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000808,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass463.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000809,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass464.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000810,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass465.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000811,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass466.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000812,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass467.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000813,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass468.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000814,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass469.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000815,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass47.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000816,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass470.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000817,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass471.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000818,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass472.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000819,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass473.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000820,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass474.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000821,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass475.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000822,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass476.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000823,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass477.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000824,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass478.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000825,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass479.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000826,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass48.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000827,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass480.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000828,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass481.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000829,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass482.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000830,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass483.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000831,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass484.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000832,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass485.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000833,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass486.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000834,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass487.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000835,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass488.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000836,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass489.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000837,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass49.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000838,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass490.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000839,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass491.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000840,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass492.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000841,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass493.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000842,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass494.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000843,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass495.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000844,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass496.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000845,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass497.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000846,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass498.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000847,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass499.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000848,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass5.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000849,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass50.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000850,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass500.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000851,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass501.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000852,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass51.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000853,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass52.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000854,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass53.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000855,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass54.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000856,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass55.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000857,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass56.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000858,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass57.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000859,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass58.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000860,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass59.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000861,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass6.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000862,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass60.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000863,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass61.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000864,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass62.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000865,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass63.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000866,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass64.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000867,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass65.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000868,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass66.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000869,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass67.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000870,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass68.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000871,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass69.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000872,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass7.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000873,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass70.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000874,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass71.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000875,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass72.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000876,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass73.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000877,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass74.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000878,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass75.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000879,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass76.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000880,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass77.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000881,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass78.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000882,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass79.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000883,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass8.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000884,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass80.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000885,trashnet,test,ml/data/raw/trashnet/dataset-resized/glass/glass81.jpg,glass,glass,recyclable,true,known_test,TrashNet dataset. Cite original TrashNet repository.
trashnet_000886,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass82.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000887,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass83.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000888,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass84.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000889,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass85.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000890,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass86.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000891,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass87.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000892,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass88.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000893,trashnet,val,ml/data/raw/trashnet/dataset-resized/glass/glass89.jpg,glass,glass,recyclable,true,known_val,TrashNet dataset. Cite original TrashNet repository.
trashnet_000894,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass9.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000895,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass90.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
