sample_id,source_dataset,source_split,image_path,original_label,fine_label,coarse_label,is_known,usage,license_notes,mapping_role,mapping_notes
realwaste_food_organics_000197,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_276.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000199,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_278.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000200,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_279.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000201,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_28.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000202,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_280.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000203,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_281.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000204,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_282.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000205,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_283.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000206,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_284.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000207,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_285.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000208,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_286.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000209,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_287.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000212,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_29.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000213,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_290.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000214,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_291.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000215,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_292.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000217,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_294.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000218,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_295.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000220,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_297.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000222,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_299.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000223,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_3.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000224,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_30.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000225,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_300.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000226,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_301.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000228,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_303.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000229,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_304.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000230,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_305.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000231,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_306.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000232,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_307.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000233,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_308.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000234,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_309.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000237,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_311.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000238,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_312.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000239,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_313.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000240,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_314.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000242,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_316.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000243,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_317.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000244,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_318.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000245,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_319.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000246,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_32.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000247,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_320.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000248,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_321.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000249,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_322.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000250,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_323.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000253,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_326.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000254,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_327.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000255,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_328.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000256,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_329.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000258,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_330.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000259,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_331.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000262,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_334.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000263,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_335.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000264,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_336.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000265,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_337.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000266,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_338.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000267,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_339.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000268,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_34.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000269,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_340.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000270,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_341.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000272,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_343.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000273,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_344.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000275,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_346.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000276,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_347.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000278,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_349.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000279,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_35.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000280,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_350.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000281,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_351.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000282,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_352.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000285,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_355.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000286,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_356.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000287,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_357.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000288,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_358.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000289,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_359.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000290,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_36.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000291,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_360.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000292,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_361.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000293,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_362.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000294,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_363.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000297,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_366.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000300,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_369.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000301,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_37.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000302,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_370.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000303,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_371.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000305,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_373.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000306,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_374.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000309,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_377.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000310,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_378.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000311,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_379.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000313,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_380.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000314,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_381.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000315,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_382.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000316,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_383.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000317,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_384.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000319,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_386.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000321,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_388.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000323,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_39.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000326,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_392.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000327,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_393.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000329,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_395.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000330,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_396.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000333,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_399.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000337,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_401.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000338,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_402.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000339,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_403.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000340,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_404.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000341,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_405.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000343,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_407.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000344,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_408.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000345,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_409.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000348,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_411.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000349,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_42.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000351,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_44.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000353,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_46.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000354,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_47.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000358,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_50.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000360,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_52.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000361,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_53.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000362,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_54.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000363,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_55.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000364,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_56.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000365,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_57.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000366,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_58.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000368,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_6.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000369,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_60.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000370,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_61.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000371,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_62.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000372,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_63.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000374,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_65.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000375,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_66.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000376,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_67.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000378,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_69.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000380,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_70.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000381,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_71.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000383,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_73.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
realwaste_food_organics_000384,realwaste,train,ml/data/raw/realwaste/Food Organics/Food Organics_74.jpg,Food Organics,organic,organic,True,known_train,CC BY-NC-SA 4.0,known_train_candidate,Clear mapping to organic.
