sample_id,source_dataset,source_split,image_path,original_label,fine_label,coarse_label,is_known,usage,license_notes
trashnet_000366,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard65.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000367,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard66.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000371,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard7.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000372,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard70.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000374,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard72.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000375,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard73.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000376,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard74.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000377,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard75.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000378,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard76.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000379,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard77.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000380,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard78.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000381,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard79.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000382,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard8.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000384,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard81.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000385,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard82.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000386,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard83.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000388,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard85.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000389,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard86.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000390,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard87.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000391,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard88.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000392,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard89.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000393,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard9.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000395,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard91.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000396,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard92.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000398,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard94.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000399,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard95.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000400,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard96.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000402,trashnet,train,ml/data/raw/trashnet/dataset-resized/cardboard/cardboard98.jpg,cardboard,paper_cardboard,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000404,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass1.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000406,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass100.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000407,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass101.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000409,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass103.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000410,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass104.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000411,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass105.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000413,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass107.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000414,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass108.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000415,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass109.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000416,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass11.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000419,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass112.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000420,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass113.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000421,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass114.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000422,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass115.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000423,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass116.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000426,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass119.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000427,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass12.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000428,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass120.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000429,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass121.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000430,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass122.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000432,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass124.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000433,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass125.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000434,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass126.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000435,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass127.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000437,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass129.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000439,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass130.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000440,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass131.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000441,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass132.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000442,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass133.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000443,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass134.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000445,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass136.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000446,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass137.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000448,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass139.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000449,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass14.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000450,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass140.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000455,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass145.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000459,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass149.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000460,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass15.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000461,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass150.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000463,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass152.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000464,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass153.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000467,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass156.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000469,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass158.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000470,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass159.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000471,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass16.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000472,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass160.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000473,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass161.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000474,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass162.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000476,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass164.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000477,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass165.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000478,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass166.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000479,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass167.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000480,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass168.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000481,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass169.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000482,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass17.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000483,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass170.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000485,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass172.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000486,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass173.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000487,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass174.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000488,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass175.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000489,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass176.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000490,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass177.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000493,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass18.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000494,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass180.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000496,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass182.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000497,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass183.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000498,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass184.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000499,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass185.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000500,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass186.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000501,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass187.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000505,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass190.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000507,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass192.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000508,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass193.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000511,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass196.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000512,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass197.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000513,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass198.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000514,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass199.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000515,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass2.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000516,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass20.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000517,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass200.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000518,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass201.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000519,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass202.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000520,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass203.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000521,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass204.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000522,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass205.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000523,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass206.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000524,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass207.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000526,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass209.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000527,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass21.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000528,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass210.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000529,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass211.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000530,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass212.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000531,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass213.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000533,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass215.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000535,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass217.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000536,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass218.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000537,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass219.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000540,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass221.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000541,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass222.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000543,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass224.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000544,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass225.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000545,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass226.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000546,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass227.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000547,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass228.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000548,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass229.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000549,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass23.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000550,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass230.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000551,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass231.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000552,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass232.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000554,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass234.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000556,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass236.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000557,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass237.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000558,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass238.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000559,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass239.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000561,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass240.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000562,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass241.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000563,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass242.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000567,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass246.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000568,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass247.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000569,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass248.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000571,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass25.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000572,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass250.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000574,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass252.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000576,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass254.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000577,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass255.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000579,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass257.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000580,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass258.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000581,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass259.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000582,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass26.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000583,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass260.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000584,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass261.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
trashnet_000585,trashnet,train,ml/data/raw/trashnet/dataset-resized/glass/glass262.jpg,glass,glass,recyclable,true,known_train,TrashNet dataset. Cite original TrashNet repository.
