source_dataset,image_path,source_label,canonical_label,split_role,include_in_known_training,notes
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_240.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_241.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_242.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_243.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_244.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_245.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_246.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_247.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_248.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_249.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_25.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_250.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_251.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_252.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_253.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_254.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_255.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_256.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_257.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_258.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_259.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_26.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_260.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_261.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_262.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_263.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_264.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_265.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_266.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_267.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_268.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_269.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_27.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_270.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_271.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_272.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_273.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_274.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_275.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_276.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_277.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_278.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_279.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_28.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_280.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_281.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_282.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_283.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_284.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_285.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_286.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_287.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_288.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_289.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_29.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_290.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_291.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_292.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_293.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_294.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_295.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_296.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_297.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_298.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_299.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_3.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_30.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_300.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_301.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_302.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_303.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_304.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_305.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_306.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_307.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_308.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_309.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_31.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_310.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_311.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_312.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_313.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_314.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_315.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_316.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_317.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_318.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_319.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_32.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_320.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_321.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_322.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_323.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_324.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_325.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_326.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_327.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_328.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_329.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_33.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_330.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_331.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_332.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_333.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_334.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_335.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_336.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_337.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_338.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_339.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_34.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_340.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_341.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_342.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_343.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_344.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_345.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_346.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_347.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_348.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_349.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_35.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_350.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_351.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_352.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_353.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_354.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_355.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_356.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_357.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_358.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_359.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_36.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_360.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_361.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_362.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_363.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_364.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_365.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_366.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_367.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_368.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_369.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_37.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_370.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_371.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_372.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_373.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_374.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_375.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_376.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_377.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_378.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_379.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_38.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_380.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_381.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_382.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_383.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_384.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_385.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_386.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_387.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_388.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_389.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_39.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_390.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_391.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_392.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_393.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_394.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_395.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_396.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_397.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_398.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_399.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_4.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_40.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_400.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_401.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_402.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_403.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_404.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_405.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_406.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_407.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_408.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_409.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_41.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_410.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_411.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_412.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_413.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_414.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_415.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_416.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_417.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_418.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_419.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_42.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_420.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_421.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_422.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_423.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_424.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_425.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_426.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_427.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_428.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_429.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_43.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_430.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_431.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_432.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_433.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_434.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_435.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_436.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_44.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_45.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_46.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_47.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_48.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_49.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_5.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_50.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_51.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
realwaste,ml/data/raw/realwaste/Vegetation/Vegetation_52.jpg,vegetation,excluded,exclude,false,Excluded from main protocol
